Day fraction since midnight on 10/27/2019	Pressure Sensor (volts)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.28380876	0.00799133	0.68063480	118.95618439	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28386664	0.00669665	0.67105025	119.48160553	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28392451	0.00809992	0.69013149	119.82675934	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28398238	0.00792630	0.67841166	119.50588989	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28404025	0.00588624	0.66370666	119.63298798	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28409812	0.00841306	0.65971398	118.96449280	0.00002212	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28415599	0.00529546	0.66850364	118.54727173	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28421386	0.00630402	0.69005966	118.80330658	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28427173	0.00806401	0.69807518	119.53042603	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28432960	0.00532573	0.70740223	120.03707886	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28438747	0.00635196	0.71141517	120.13000488	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28444536	0.00654945	0.71281725	119.99877930	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28450322	0.00666136	0.71566230	120.01274109	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28456109	0.00895008	0.70148033	119.25666809	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28461896	0.00838969	0.68147475	118.70716858	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28467683	0.00488089	0.67156255	118.19557953	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28473470	0.00601505	0.67633677	117.54299927	0.00000620	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28479257	0.00671715	0.68160397	117.94656372	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28485045	0.00642888	0.67774683	118.54153442	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28490831	0.00652583	0.70204979	118.86080170	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28496618	0.00617537	0.70076817	118.43708038	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28502405	0.00605994	0.70052713	117.49830627	0.00000307	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28508193	0.00675046	0.69901401	118.24810028	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28513980	0.00719285	0.68653685	118.62622833	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28519767	0.00704821	0.67919725	118.86453247	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28525555	0.00913861	0.67786998	119.19338226	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28531342	0.00615436	0.66547096	119.25862885	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28537129	0.00736753	0.67038155	118.94315338	0.00012141	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28542916	0.00746899	0.66238528	119.70783997	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28548703	0.00823047	0.66229278	119.96577454	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28554491	0.00795188	0.64932007	120.05022430	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28560277	0.00561433	0.66146237	120.00138855	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28566065	0.00691563	0.66444272	119.19480896	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28571852	0.00579632	0.66297102	119.31562805	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28577639	0.00569743	0.65762287	119.40888977	0.00002187	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28583426	0.00620564	0.66217691	120.46311951	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28589213	0.00790452	0.67193609	120.19837189	0.00006478	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28595001	0.00812088	0.66896558	119.65084076	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28600788	0.00680705	0.66477561	119.78288269	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28606574	0.00477501	0.66257715	119.35427094	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28612361	0.00842864	0.66779137	119.59619141	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28618149	0.00741390	0.65996790	119.62979126	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28623935	0.00456461	0.65802741	120.59182739	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28629723	0.00793811	0.64676684	120.78119659	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28635510	0.00704344	0.63430536	119.96607208	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28641297	0.00733237	0.63097107	119.90964508	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28647084	0.00748930	0.62147546	120.49452972	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28652871	0.00607863	0.61846995	121.17894745	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28658658	0.00605850	0.62163001	121.59011078	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28664446	0.00587126	0.62868613	122.04052734	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28670232	0.00682265	0.62913793	122.15405273	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28676020	0.00542925	0.64182168	122.51668549	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28681806	0.00679807	0.65250570	122.67774200	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28687594	0.00621541	0.66011894	122.72294617	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28693382	0.00722316	0.65118200	122.81681824	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28699168	0.00754034	0.65868109	123.21070099	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28704955	0.00613471	0.65201503	123.11978912	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28710742	0.00600765	0.65140140	122.67115021	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28716529	0.00767757	0.64620990	122.74192810	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28722316	0.00697425	0.64129794	123.65217590	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28728103	0.00634477	0.64155167	124.05355072	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28733890	0.00588338	0.63850021	124.44412994	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28739677	0.00582094	0.64110041	124.96452332	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28745464	0.00672734	0.66919732	124.95365143	0.00000471	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28751253	0.00730164	0.68221819	125.13858032	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28757040	0.00804138	0.68304819	125.09759521	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28762828	0.00720918	0.67579222	125.30809784	0.00000503	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28768614	0.00663877	0.67999333	124.42628479	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28774402	0.00425544	0.68675560	124.76767731	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28780189	0.00657093	0.69738102	124.73169708	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28785976	0.00663372	0.69143683	124.37954712	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28791762	0.00761835	0.68196124	124.43162537	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28797549	0.00782917	0.67278510	124.76780701	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28803336	0.00773614	0.66319728	125.09548950	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28809124	0.00696856	0.65493906	126.93769073	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28814912	0.00693282	0.66489118	127.25379181	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28820698	0.00883979	0.66510648	127.43077087	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28826485	0.00842929	0.66326642	128.37997437	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28832273	0.00695648	0.66295713	127.79946899	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28838059	0.00474454	0.66586453	127.00240326	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28843846	0.00660874	0.66698682	125.94539642	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28849634	0.00687909	0.65802193	125.71542358	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28855421	0.00687197	0.65573412	126.72772217	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28861207	0.00795605	0.65072733	126.29058838	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28866995	0.00507202	0.67439258	126.21753693	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28872782	0.00662383	0.68062091	125.32217407	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28878569	0.00666872	0.67362988	124.50924683	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28884356	0.00858277	0.66512918	124.01158142	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28890143	0.00768685	0.65792823	123.88446808	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28895930	0.00601945	0.66265655	122.94786835	0.00006425	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28901717	0.00686896	0.66975343	123.06054687	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28907505	0.00658073	0.66438222	123.75295258	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28913291	0.00889219	0.65674764	122.94144440	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28919079	0.00634017	0.66676837	122.76758575	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28924866	0.00601554	0.68138790	123.76143646	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28930653	0.00678194	0.69186020	123.83617401	0.00000297	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28936440	0.00579423	0.70397615	124.11023712	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28942227	0.00605718	0.69087130	122.40157318	0.00003963	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28948014	0.00817582	0.68537241	121.25775146	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28953801	0.00671357	0.69670057	119.56027985	0.00003785	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28959588	0.00660885	0.68051761	118.18075562	0.00000218	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28965375	0.00492081	0.67034203	116.26028442	0.00004029	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28971162	0.00575682	0.66364741	114.51010132	0.00001559	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28976949	0.00695118	0.66893661	114.60411072	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28982736	0.00531075	0.66404730	114.61492157	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28988523	0.00774249	0.68633598	114.50724030	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.28994311	0.00513720	0.67583627	114.26129913	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29000098	0.00616955	0.67247546	113.71923828	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29005887	0.00730030	0.68294817	113.05796051	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29011674	0.00900591	0.68002009	113.24121857	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29017459	0.00412396	0.68515146	113.07702637	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29023246	0.00596840	0.67987299	112.30043030	0.00002928	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29029033	0.00691231	0.67158121	111.12228394	0.00000108	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29034822	0.00430448	0.67818898	110.74807739	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29040607	0.00749537	0.68773657	111.22431183	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29046394	0.00678314	0.68097746	111.46794891	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29052183	0.00908413	0.67721540	111.25728607	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29057970	0.00535886	0.69840032	110.14940643	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29063758	0.00628717	0.69866675	110.17440796	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29069545	0.00925487	0.68780112	110.08795166	0.00000605	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29075332	0.00480881	0.67677832	110.52169037	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29081118	0.00732264	0.71991265	110.81165314	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29086905	0.00609897	0.70116812	110.64602661	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29092692	0.00678036	0.65718639	110.54557037	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29098479	0.00811261	0.63106024	110.51920319	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29104266	0.00581432	0.61228943	110.33557129	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29110053	0.00658098	0.60152835	110.33695984	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29115841	0.00647039	0.59325159	110.55739594	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29121629	0.00551631	0.58303452	110.93762207	0.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29127415	0.00764457	0.57780135	110.05265045	0.00001537	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29133202	0.00568726	0.57543033	109.60899353	0.00005286	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.29138990	0.00726242	0.57373106	109.70130920	0.00000028	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
