Day fraction since midnight on 11/23/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PAC Flow Rate (mL/s)	drain control ()	coagulant pump ()	clay pump ()	clay flow rate (mL/s)	waste pump ()
0.67931722	94.06006622	1.51274109	0.00363188	0.00000000	43.17977528	8.36579109	0.00251031	-42.25352113
0.67932879	94.38153076	1.55091155	0.00363188	0.00000000	43.17977528	8.33915744	0.00249574	-42.25352113
0.67934035	95.48618317	1.53589082	0.00363188	0.00000000	43.17977528	8.32749853	0.00247431	-42.25352113
0.67935193	96.74813843	1.51825941	0.00363188	0.00000000	43.17977528	8.25450592	0.00244866	-42.25352113
0.67936352	98.54240417	1.51825941	0.00363188	0.00000000	43.17977528	8.16508801	0.00245039	-42.25352113
0.67937508	99.81906891	1.52677321	0.00363188	0.00000000	43.17977528	8.03655029	0.00241109	-42.25352113
0.67938666	99.81906891	1.56257522	0.00363188	0.00000000	43.17977528	7.94189106	0.00238258	-42.25352113
0.67939822	101.24419403	1.72076571	0.00363188	0.00000000	43.17977528	7.83367587	0.00234999	-42.25352113
0.67940980	101.24419403	1.70195520	0.00363188	0.00000000	43.17977528	7.83147802	0.00234933	-42.25352113
0.67942138	104.00403595	1.65941763	0.00363188	0.00000000	43.17977528	7.83038030	0.00228632	-42.25352113
0.67943296	105.44623566	1.65550721	0.00363188	0.00000000	43.17977528	7.50392098	0.00225069	-42.25352113
0.67944454	106.38684845	1.62572050	0.00363188	0.00000000	43.17977528	7.42150631	0.00222588	-42.25352113
0.67945609	108.58726501	1.57528555	0.00363188	0.00000000	43.17977528	7.24219001	0.00217187	-42.25352113
0.67946767	110.34759521	1.56221771	0.00363188	0.00000000	43.17977528	7.23169723	0.00212711	-42.25352113
0.67947925	111.95276642	1.54497063	0.00363188	0.00000000	43.17977528	7.08092471	0.00212336	-42.25352113
0.67949082	113.02783203	1.56141019	0.00363188	0.00000000	43.17977528	6.93715690	0.00208002	-42.25352113
0.67950239	113.76802826	1.58646202	0.00363188	0.00000000	43.17977528	6.82982352	0.00204776	-42.25352113
0.67951397	114.02619171	1.57080388	0.00363188	0.00000000	43.17977528	6.74629211	0.00202266	-42.25352113
0.67952554	114.02619171	1.56043375	0.00363188	0.00000000	43.17977528	6.69796403	0.00200817	-42.25352113
0.67953712	113.17675018	1.53384554	0.00363188	0.00000000	43.17977528	6.66910756	0.00199949	-42.25352113
0.67954869	112.56559753	1.49696338	0.00363188	0.00000000	43.17977528	6.70547750	0.00201047	-42.25352113
0.67956026	111.41310120	1.45896256	0.00363188	0.00000000	43.17977528	6.72504259	0.00201639	-42.25352113
0.67957184	111.41310120	1.45896256	0.00363188	0.00000000	43.17977528	6.79010746	0.00203602	-42.25352113
0.67958341	110.52488708	1.44562554	0.00363188	0.00000000	43.17977528	6.83393915	0.00204924	-42.25352113
0.67959500	109.70544434	1.45319605	0.00363188	0.00000000	43.17977528	6.87741065	0.00206231	-42.25352113
0.67960657	108.89004517	1.44349289	0.00363188	0.00000000	43.17977528	6.86854477	0.00207641	-42.25352113
0.67961813	107.69007111	1.41571486	0.00363188	0.00000000	43.17977528	6.99347228	0.00209736	-42.25352113
0.67962971	106.27629089	1.41652095	0.00363188	0.00000000	43.17977528	7.08403023	0.00212465	-42.25352113
0.67964128	103.98603821	1.44524193	0.00363188	0.00000000	43.17977528	7.07648370	0.00217311	-42.25352113
0.67965286	103.70211792	1.51057863	0.00363188	0.00000000	43.17977528	7.23881497	0.00217693	-42.25352113
0.67966444	103.03410339	1.49838996	0.00363188	0.00000000	43.17977528	7.25304297	0.00217559	-42.25352113
0.67967601	101.87220764	1.57499862	0.00363188	0.00000000	43.17977528	7.29641954	0.00218866	-42.25352113
0.67968758	100.96598053	1.57625103	0.00363188	0.00000000	43.17977528	7.37878326	0.00221347	-42.25352113
0.67969916	99.83573914	1.55091238	0.00363188	0.00000000	43.17977528	7.44408213	0.00223314	-42.25352113
0.67971073	98.88175964	1.52196133	0.00363188	0.00000000	43.17977528	7.52835610	0.00225852	-42.25352113
0.67972231	98.88175964	1.54696703	0.00363188	0.00000000	43.17977528	7.60153309	0.00228056	-42.25352113
0.67973387	97.21905518	1.55686903	0.00363188	0.00000000	43.17977528	7.60383803	0.00228125	-42.25352113
0.67974545	97.21905518	1.55686903	0.00363188	0.00000000	43.17977528	7.73235748	0.00231995	-42.25352113
0.67975703	96.88397980	1.52981949	0.00363188	0.00000000	43.17977528	7.76363698	0.00232937	-42.25352113
0.67976861	96.17361450	1.50159848	0.00363188	0.00000000	43.17977528	7.82294015	0.00234722	-42.25352113
0.67978017	95.60534668	1.49991024	0.00363188	0.00000000	43.17977528	7.87393656	0.00236261	-42.25352113
0.67979174	94.92533875	1.61873353	0.00363188	0.00000000	43.17977528	7.87798537	0.00237992	-42.25352113
0.67980332	94.59348297	1.63324547	0.00363188	0.00000000	43.17977528	7.96851819	0.00239102	-42.25352113
0.67981490	94.23468018	1.59333706	0.00363188	0.00000000	43.17977528	7.97506112	0.00240211	-42.25352113
0.67982647	93.38402557	1.58979785	0.00363188	0.00000000	43.17977528	8.01392846	0.00242496	-42.25352113
0.67983804	92.88581085	1.55223286	0.00363188	0.00000000	43.17977528	8.09115722	0.00244041	-42.25352113
0.67984962	92.56865692	1.54927099	0.00363188	0.00000000	43.17977528	8.14101954	0.00244294	-42.25352113
0.67986120	92.27461243	1.52660465	0.00363188	0.00000000	43.17977528	8.17980488	0.00245465	-42.25352113
0.67987278	92.05886841	1.49567127	0.00363188	0.00000000	43.17977528	8.21793460	0.00246606	-42.25352113
0.67988433	91.99590302	1.46758711	0.00363188	0.00000000	43.17977528	8.25031021	0.00247582	-42.25352113
0.67989591	92.07446289	1.48056316	0.00363188	0.00000000	43.17977528	8.27199826	0.00248233	-42.25352113
0.67990749	92.14470673	1.51191592	0.00363188	0.00000000	43.17977528	8.28262502	0.00248550	-42.25352113
0.67991906	92.37333679	1.51187313	0.00363188	0.00000000	43.17977528	8.29367723	0.00248880	-42.25352113
0.67993064	92.37333679	1.51187313	0.00363188	0.00000000	43.17977528	8.29041218	0.00248781	-42.25352113
0.67994220	92.67224121	1.56606972	0.00363188	0.00000000	43.17977528	8.28346494	0.00248567	-42.25352113
0.67995378	93.04734802	1.55162597	0.00363188	0.00000000	43.17977528	8.26799994	0.00248102	-42.25352113
0.67996536	93.55696869	1.50656903	0.00363188	0.00000000	43.17977528	8.24395810	0.00247381	-42.25352113
0.67997693	94.16748047	1.50490081	0.00363188	0.00000000	43.17977528	8.24984382	0.00246284	-42.25352113
0.67998851	95.26703644	1.47983861	0.00363188	0.00000000	43.17977528	8.13859363	0.00244200	-42.25352113
0.68000009	97.23008728	1.44762063	0.00363188	0.00000000	43.17977528	8.14432143	0.00240018	-42.25352113
0.68001165	98.88379669	1.45670033	0.00363188	0.00000000	43.17977528	8.00393757	0.00236454	-42.25352113
0.68002323	100.19747925	1.45092678	0.00363188	0.00000000	43.17977528	7.88282536	0.00236495	-42.25352113
0.68003481	101.40698242	1.47177303	0.00363188	0.00000000	43.17977528	7.78485177	0.00233544	-42.25352113
0.68004638	102.68034363	1.44999230	0.00363188	0.00000000	43.17977528	7.69212621	0.00230751	-42.25352113
0.68005795	102.68034363	1.45278490	0.00363188	0.00000000	43.17977528	7.59195409	0.00227734	-42.25352113
0.68006952	106.10769653	1.44613540	0.00363188	0.00000000	43.17977528	7.58639790	0.00227568	-42.25352113
0.68008110	107.56332397	1.43955815	0.00363188	0.00000000	43.17977528	7.31903216	0.00219516	-42.25352113
0.68009268	107.56332397	1.43955815	0.00363188	0.00000000	43.17977528	7.19737543	0.00215854	-42.25352113
0.68010425	108.45877075	1.44514060	0.00363188	0.00000000	43.17977528	7.11858379	0.00213334	-42.25352113
0.68011582	108.97312927	1.39660132	0.00363188	0.00000000	43.17977528	7.05680486	0.00211624	-42.25352113
0.68012739	109.35688019	1.47591269	0.00363188	0.00000000	43.17977528	7.01183582	0.00210267	-42.25352113
0.68013897	109.71114349	1.50057054	0.00363188	0.00000000	43.17977528	6.96555644	0.00208880	-42.25352113
0.68015056	109.89758301	1.55862439	0.00363188	0.00000000	43.17977528	6.93412733	0.00207935	-42.25352113
0.68016213	110.22722626	1.59993935	0.00363188	0.00000000	43.17977528	6.92220733	0.00206658	-42.25352113
0.68017369	110.14579773	1.57581604	0.00363188	0.00000000	43.17977528	6.87660875	0.00206198	-42.25352113
0.68018527	109.85392761	1.58078253	0.00363188	0.00000000	43.17977528	6.86121075	0.00206231	-42.25352113
0.68019685	109.61634064	1.55976307	0.00363188	0.00000000	43.17977528	6.86264301	0.00206152	-42.25352113
0.68020842	109.37078857	1.54949021	0.00363188	0.00000000	43.17977528	6.86308667	0.00205806	-42.25352113
0.68022000	109.01455688	1.57209086	0.00363188	0.00000000	43.17977528	6.86189630	0.00205772	-42.25352113
0.68023156	108.52225494	1.60583305	0.00363188	0.00000000	43.17977528	6.86969731	0.00206009	-42.25352113
0.68024314	108.21332550	1.57170105	0.00363188	0.00000000	43.17977528	6.88848504	0.00206579	-42.25352113
0.68025471	107.52114868	1.64132118	0.00363188	0.00000000	43.17977528	6.89422082	0.00206754	-42.25352113
0.68026629	106.84917450	1.68577945	0.00363188	0.00000000	43.17977528	6.92998848	0.00207833	-42.25352113
0.68027785	105.86201477	1.65446150	0.00363188	0.00000000	43.17977528	6.96561519	0.00208907	-42.25352113
0.68028943	105.86201477	1.65446150	0.00363188	0.00000000	43.17977528	7.03185149	0.00210802	-42.25352113
0.68030101	104.73903656	1.64153874	0.00363188	0.00000000	43.17977528	7.10156372	0.00213005	-42.25352113
0.68031258	102.37895203	1.64153874	0.00363188	0.00000000	43.17977528	7.09875165	0.00215718	-42.25352113
0.68032416	101.18552399	1.63167357	0.00363188	0.00000000	43.17977528	7.26588322	0.00217955	-42.25352113
0.68033573	99.79735565	1.56657553	0.00363188	0.00000000	43.17977528	7.35222001	0.00220556	-42.25352113
0.68034730	99.79735565	1.51476026	0.00363188	0.00000000	43.17977528	7.45574326	0.00223676	-42.25352113
0.68035888	98.61577606	1.74828207	0.00363188	0.00000000	43.17977528	7.54593404	0.00226390	-42.25352113
0.68037045	97.91510010	1.80937397	0.00363188	0.00000000	43.17977528	7.60199333	0.00228079	-42.25352113
0.68038203	96.91451263	1.74639404	0.00363188	0.00000000	43.17977528	7.68054058	0.00230470	-42.25352113
0.68039360	96.25540924	1.74639404	0.00363188	0.00000000	43.17977528	7.68511777	0.00232097	-42.25352113
0.68040517	95.82489777	1.63963938	0.00363188	0.00000000	43.17977528	7.77627862	0.00233327	-42.25352113
0.68041675	95.82489777	1.63963938	0.00363188	0.00000000	43.17977528	7.77758251	0.00233473	-42.25352113
0.68042833	95.82489777	1.63009977	0.00363188	0.00000000	43.17977528	7.79401999	0.00233858	-42.25352113
0.68043991	93.72462463	1.62437320	0.00363188	0.00000000	43.17977528	7.96042460	0.00238872	-42.25352113
0.68045147	93.00367737	1.59349024	0.00363188	0.00000000	43.17977528	8.02822611	0.00240909	-42.25352113
0.68046304	92.33389282	1.55870879	0.00363188	0.00000000	43.17977528	8.09115267	0.00242803	-42.25352113
0.68047462	91.32916260	1.55870879	0.00363188	0.00000000	43.17977528	8.10038522	0.00243293	-42.25352113
0.68048620	91.32916260	1.52546823	0.00363188	0.00000000	43.17977528	8.19815228	0.00246022	-42.25352113
0.68049776	90.92417908	1.52893448	0.00363188	0.00000000	43.17977528	8.24688984	0.00247488	-42.25352113
0.68050934	90.63567352	1.52844381	0.00363188	0.00000000	43.17977528	8.28254277	0.00248639	-42.25352113
0.68052091	90.41522217	1.56697106	0.00363188	0.00000000	43.17977528	8.31858427	0.00249724	-42.25352113
0.68053249	90.11004639	1.65879893	0.00363188	0.00000000	43.17977528	8.36103639	0.00251005	-42.25352113
0.68054407	90.17108154	1.63970339	0.00363188	0.00000000	43.17977528	8.37588148	0.00251317	-42.25352113
0.68055563	90.38771820	1.59215534	0.00363188	0.00000000	43.17977528	8.39173527	0.00251463	-42.25352113
0.68056721	90.46879578	1.63020051	0.00363188	0.00000000	43.17977528	8.39621855	0.00251877	-42.25352113
0.68057880	90.68544769	1.70049202	0.00363188	0.00000000	43.17977528	8.40988248	0.00251980	-42.25352113
0.68059036	90.98709869	1.70049202	0.00363188	0.00000000	43.17977528	8.41024390	0.00252390	-42.25352113
0.68060194	91.18626404	1.75971973	0.00363188	0.00000000	43.17977528	8.40651804	0.00252276	-42.25352113
0.68061350	91.39978027	1.73962152	0.00363188	0.00000000	43.17977528	8.41000431	0.00252379	-42.25352113
0.68062508	91.81439209	1.74226749	0.00363188	0.00000000	43.17977528	8.41232908	0.00252447	-42.25352113
0.68063666	91.81439209	1.74994171	0.00363188	0.00000000	43.17977528	8.39600331	0.00251953	-42.25352113
0.68064823	92.23279572	1.71959364	0.00363188	0.00000000	43.17977528	8.37913318	0.00251509	-42.25352113
0.68065981	92.78471375	1.76037872	0.00363188	0.00000000	43.17977528	8.35119049	0.00250603	-42.25352113
0.68067138	93.84344482	1.80299175	0.00363188	0.00000000	43.17977528	8.28630731	0.00248647	-42.25352113
0.68068295	95.23754120	1.80299175	0.00363188	0.00000000	43.17977528	8.19375961	0.00245857	-42.25352113
0.68069453	96.76177979	1.76126659	0.00363188	0.00000000	43.17977528	8.08902083	0.00242701	-42.25352113
0.68070610	99.59204102	1.76126659	0.00363188	0.00000000	43.17977528	8.09189676	0.00242843	-42.25352113
0.68071767	100.58184052	1.80999529	0.00363188	0.00000000	43.17977528	7.88408016	0.00236526	-42.25352113
0.68072925	102.29499817	1.73839295	0.00363188	0.00000000	43.17977528	7.80921455	0.00234271	-42.25352113
0.68074082	103.92951965	1.68488681	0.00363188	0.00000000	43.17977528	7.67694765	0.00230288	-42.25352113
0.68075241	103.92951965	1.65392017	0.00363188	0.00000000	43.17977528	7.54820929	0.00226409	-42.25352113
0.68076397	105.48591614	1.65167069	0.00363188	0.00000000	43.17977528	7.42625623	0.00222595	-42.25352113
0.68077554	106.43228912	1.65079582	0.00363188	0.00000000	43.17977528	7.33974482	0.00220132	-42.25352113
0.68078712	107.64237976	1.65582585	0.00363188	0.00000000	43.17977528	7.23444616	0.00216962	-42.25352113
0.68079869	108.41766357	1.58297002	0.00363188	0.00000000	43.17977528	7.15968418	0.00214716	-42.25352113
0.68081028	109.14025116	1.56960654	0.00363188	0.00000000	43.17977528	7.09270352	0.00212620	-42.25352113
0.68082186	109.58586884	1.55624425	0.00363188	0.00000000	43.17977528	7.07907292	0.00211036	-42.25352113
0.68083341	110.40155792	1.55624425	0.00363188	0.00000000	43.17977528	6.95872977	0.00208666	-42.25352113
0.68084500	110.65267944	1.53816724	0.00363188	0.00000000	43.17977528	6.94327915	0.00207509	-42.25352113
0.68085656	110.58117676	1.58552349	0.00363188	0.00000000	43.17977528	6.90124588	0.00207007	-42.25352113
0.68086814	110.17994690	1.65025711	0.00363188	0.00000000	43.17977528	6.88723466	0.00206523	-42.25352113
0.68087972	110.17994690	1.64623821	0.00363188	0.00000000	43.17977528	6.90206831	0.00206886	-42.25352113
0.68089128	109.57606506	1.63400805	0.00363188	0.00000000	43.17977528	6.91824528	0.00207462	-42.25352113
0.68090287	109.01398468	1.63112342	0.00363188	0.00000000	43.17977528	6.94383441	0.00208233	-42.25352113
0.68091444	108.43161774	1.61692417	0.00363188	0.00000000	43.17977528	6.96930284	0.00208998	-42.25352113
0.68092601	107.65684509	1.78617704	0.00363188	0.00000000	43.17977528	7.01491874	0.00210315	-42.25352113
0.68093759	106.76837921	1.75474107	0.00363188	0.00000000	43.17977528	7.00367968	0.00211979	-42.25352113
0.68094915	106.00760651	1.73668468	0.00363188	0.00000000	43.17977528	7.10919418	0.00213172	-42.25352113
0.68096074	104.29454041	1.78222096	0.00363188	0.00000000	43.17977528	7.10036422	0.00216775	-42.25352113
0.68097231	103.32621765	1.73627937	0.00363188	0.00000000	43.17977528	7.21944866	0.00218685	-42.25352113
0.68098388	102.44163513	1.66615689	0.00363188	0.00000000	43.17977528	7.28449836	0.00220473	-42.25352113
0.68099545	101.52947998	1.66615689	0.00363188	0.00000000	43.17977528	7.34626303	0.00220366	-42.25352113
0.68100703	100.38716125	1.65606010	0.00363188	0.00000000	43.17977528	7.41071017	0.00222307	-42.25352113
0.68101860	99.36717224	1.64302623	0.00363188	0.00000000	43.17977528	7.49486925	0.00224843	-42.25352113
0.68103018	98.79458618	1.65631449	0.00363188	0.00000000	43.17977528	7.57209242	0.00227169	-42.25352113
0.68104175	98.40573120	1.63205993	0.00363188	0.00000000	43.17977528	7.61718395	0.00228526	-42.25352113
0.68105332	98.40573120	1.57784081	0.00363188	0.00000000	43.17977528	7.64846324	0.00229482	-42.25352113
0.68106490	97.40422058	1.50516260	0.00363188	0.00000000	43.17977528	7.72720890	0.00231864	-42.25352113
0.68107647	96.58480835	1.48563361	0.00363188	0.00000000	43.17977528	7.73111030	0.00233831	-42.25352113
0.68108805	95.19292450	1.61379647	0.00363188	0.00000000	43.17977528	7.79946684	0.00237190	-42.25352113
0.68109962	94.63536072	1.75641334	0.00363188	0.00000000	43.17977528	7.91349836	0.00238760	-42.25352113
0.68111119	94.63536072	1.86864984	0.00363188	0.00000000	43.17977528	7.96507010	0.00239000	-42.25352113
0.68112277	93.63574982	1.86734712	0.00363188	0.00000000	43.17977528	7.97609644	0.00239332	-42.25352113
0.68113434	93.23133087	1.82196391	0.00363188	0.00000000	43.17977528	8.06368854	0.00241967	-42.25352113
0.68114592	92.91975403	1.75023448	0.00363188	0.00000000	43.17977528	8.10773941	0.00243292	-42.25352113
0.68115750	92.54400635	1.72508585	0.00363188	0.00000000	43.17977528	8.14552581	0.00244429	-42.25352113
0.68116906	92.28720093	1.69964063	0.00363188	0.00000000	43.17977528	8.18898849	0.00245736	-42.25352113
0.68118065	92.28720093	1.69964063	0.00363188	0.00000000	43.17977528	8.21716729	0.00246719	-42.25352113
0.68119221	92.00365448	1.66129529	0.00363188	0.00000000	43.17977528	8.25950994	0.00247856	-42.25352113
0.68120379	91.94033813	1.69028127	0.00363188	0.00000000	43.17977528	8.28077537	0.00248495	-42.25352113
0.68121537	92.06152344	1.79798710	0.00363188	0.00000000	43.17977528	8.28594377	0.00248649	-42.25352113
0.68122693	92.40291595	1.80165040	0.00363188	0.00000000	43.17977528	8.27699793	0.00248378	-42.25352113
0.68123851	92.58183289	1.74691784	0.00363188	0.00000000	43.17977528	8.28383405	0.00248308	-42.25352113
0.68125009	92.58183289	1.67480731	0.00363188	0.00000000	43.17977528	8.29215442	0.00248831	-42.25352113
0.68126166	93.25338745	1.70858479	0.00363188	0.00000000	43.17977528	8.30103044	0.00247707	-42.25352113
0.68127323	94.19599152	1.70858479	0.00363188	0.00000000	43.17977528	8.26291743	0.00247948	-42.25352113
0.68128481	94.19599152	1.67033029	0.00363188	0.00000000	43.17977528	8.20773245	0.00246333	-42.25352113
0.68129638	94.92365265	1.63020933	0.00363188	0.00000000	43.17977528	8.16487639	0.00245034	-42.25352113
0.68130796	94.92365265	1.58180547	0.00363188	0.00000000	43.17977528	8.17228804	0.00245307	-42.25352113
0.68131953	96.53382111	1.53651595	0.00363188	0.00000000	43.17977528	8.18295963	0.00241979	-42.25352113
0.68133110	97.23979950	1.47566879	0.00363188	0.00000000	43.17977528	8.06911145	0.00242104	-42.25352113
0.68134267	98.36738586	1.43720782	0.00363188	0.00000000	43.17977528	8.02243801	0.00240698	-42.25352113
0.68135426	99.38331604	1.41717196	0.00363188	0.00000000	43.17977528	7.94212146	0.00238278	-42.25352113
0.68136583	100.52027893	1.41023850	0.00363188	0.00000000	43.17977528	7.86795618	0.00236044	-42.25352113
0.68137739	101.44739532	1.52819967	0.00363188	0.00000000	43.17977528	7.78243577	0.00233468	-42.25352113
